,date,share_price,oil_price,year,name,share_price_scaled
3660,01-11-2001,11.004615,19.39,2001,FP.PA,0.08897964
3661,01-11-2001,7.610231,19.39,2001,REP.MC,0.194480976
3662,01-11-2001,17.852741,19.39,2001,ENGI.PA,0.62323772
3663,01-11-2001,17.376253,19.39,2001,SLB.PA,0.082064539
3664,02-11-2001,1078.428955,18.63,2001,RDSB.L,0.237113933
3665,02-11-2001,270.582733,18.63,2001,BP.L,0.279586566
3666,02-11-2001,34.498001,18.63,2001,CNE.L,0.045272049
3667,02-11-2001,36.661102,18.63,2001,PMO.L,0.035325779
3668,02-11-2001,33.47411,18.63,2001,STL.OL,0.033409388
3669,02-11-2001,10.884619,18.63,2001,FP.PA,0.08605247
3670,02-11-2001,7.523804,18.63,2001,REP.MC,0.187391289
3671,02-11-2001,17.736052,18.63,2001,ENGI.PA,0.617805735
3672,02-11-2001,17.477077,18.63,2001,SLB.PA,0.083513585
3673,05-11-2001,1092.063843,18.78,2001,RDSB.L,0.245639126
3674,05-11-2001,273.760468,18.78,2001,BP.L,0.289502561
3675,05-11-2001,39.612,18.78,2001,CNE.L,0.055916212
3676,05-11-2001,39.237423,18.78,2001,PMO.L,0.040478942
3677,05-11-2001,34.599281,18.78,2001,STL.OL,0.041840562
3678,05-11-2001,11.025793,18.78,2001,FP.PA,0.089496254
3679,05-11-2001,7.730267,18.78,2001,REP.MC,0.20432764
3680,05-11-2001,17.867968,18.78,2001,ENGI.PA,0.623946552
3681,05-11-2001,17.628321,18.78,2001,SLB.PA,0.085687269
3682,06-11-2001,1061.641602,18.64,2001,RDSB.L,0.226617666
3683,06-11-2001,264.716461,18.64,2001,BP.L,0.261281099
3684,06-11-2001,44.745998,18.64,2001,CNE.L,0.066602001
3685,06-11-2001,38.642815,18.64,2001,PMO.L,0.039289606
3686,06-11-2001,34.599281,18.64,2001,STL.OL,0.041840562
3687,06-11-2001,10.729326,18.64,2001,FP.PA,0.082264269
3688,06-11-2001,7.591024,18.64,2001,REP.MC,0.192905408
3689,06-11-2001,17.654884,18.64,2001,ENGI.PA,0.614027286
3690,06-11-2001,17.309019,18.64,2001,SLB.PA,0.081098249
3691,07-11-2001,1057.446167,18.86,2001,RDSB.L,0.223994476
3692,07-11-2001,268.62738,18.86,2001,BP.L,0.273484966
3693,07-11-2001,45.438999,18.86,2001,CNE.L,0.068044398
3694,07-11-2001,38.246086,18.86,2001,PMO.L,0.038496068
3695,07-11-2001,34.317989,18.86,2001,STL.OL,0.039732774
3696,07-11-2001,10.70109,18.86,2001,FP.PA,0.081575483
3697,07-11-2001,7.682252,18.86,2001,REP.MC,0.200388925
3698,07-11-2001,17.629517,18.86,2001,ENGI.PA,0.612846428
3699,07-11-2001,17.292219,18.86,2001,SLB.PA,0.080856799
3700,08-11-2001,1066.891846,19.54,2001,RDSB.L,0.229900373
3701,08-11-2001,271.804962,19.54,2001,BP.L,0.283400483
3702,08-11-2001,35.235001,19.54,2001,CNE.L,0.046806024
3703,08-11-2001,38.642815,19.54,2001,PMO.L,0.039289606
3704,08-11-2001,34.317989,19.54,2001,STL.OL,0.039732774
3705,08-11-2001,10.941089,19.54,2001,FP.PA,0.087429993
3706,08-11-2001,8.056764,19.54,2001,REP.MC,0.231110492
3707,08-11-2001,17.659954,19.54,2001,ENGI.PA,0.614263299
3708,08-11-2001,18.434952,19.54,2001,SLB.PA,0.097280199
3709,09-11-2001,1079.478027,20.72,2001,RDSB.L,0.237769864
3710,09-11-2001,276.204651,20.72,2001,BP.L,0.297129536
3711,09-11-2001,50.987999,20.72,2001,CNE.L,0.079593963
3712,09-11-2001,41.219128,20.72,2001,PMO.L,0.044442753
3713,09-11-2001,35.443169,20.72,2001,STL.OL,0.048164015
3714,09-11-2001,10.948143,20.72,2001,FP.PA,0.087602068
3715,09-11-2001,7.999143,20.72,2001,REP.MC,0.226383788
3716,09-11-2001,17.249025,20.72,2001,ENGI.PA,0.595134158
3717,09-11-2001,18.418152,20.72,2001,SLB.PA,0.097038748
3718,12-11-2001,1048.006226,19.48,2001,RDSB.L,0.218092167
3719,12-11-2001,269.116241,19.48,2001,BP.L,0.275010437
3720,12-11-2001,33.923,19.48,2001,CNE.L,0.044075254
3721,12-11-2001,41.614891,19.48,2001,PMO.L,0.04523436
3722,12-11-2001,34.880577,19.48,2001,STL.OL,0.04394838
3723,12-11-2001,10.609325,19.48,2001,FP.PA,0.079336977
3724,12-11-2001,7.994341,19.48,2001,REP.MC,0.225989875
3725,12-11-2001,16.944628,19.48,2001,ENGI.PA,0.580964184
3726,12-11-2001,18.216492,19.48,2001,SLB.PA,0.094140484
3727,13-11-2001,1086.819946,20.47,2001,RDSB.L,0.242360388
3728,13-11-2001,276.69342,20.47,2001,BP.L,0.29865472
3729,13-11-2001,41.831001,20.47,2001,CNE.L,0.060534792
3730,13-11-2001,41.219128,20.47,2001,PMO.L,0.044442753
3731,13-11-2001,36.287052,20.47,2001,STL.OL,0.054487432
3732,13-11-2001,11.096381,20.47,2001,FP.PA,0.09121817
3733,13-11-2001,8.066364,20.47,2001,REP.MC,0.231897989
3734,13-11-2001,17.350487,20.47,2001,ENGI.PA,0.599857312
3735,13-11-2001,18.955912,20.47,2001,SLB.PA,0.104767454
3736,14-11-2001,1015.486084,18.78,2001,RDSB.L,0.197758997
3737,14-11-2001,260.850525,18.78,2001,BP.L,0.249217601
3738,14-11-2001,41.0,18.78,2001,CNE.L,0.058805165
3739,14-11-2001,39.633186,18.78,2001,PMO.L,0.041270548
3740,14-11-2001,35.161873,18.78,2001,STL.OL,0.046056198
3741,14-11-2001,10.482272,18.78,2001,FP.PA,0.076237659
3742,14-11-2001,7.778281,18.78,2001,REP.MC,0.208266273
3743,14-11-2001,17.269318,18.78,2001,ENGI.PA,0.596078817
3744,14-11-2001,17.796377,18.78,2001,SLB.PA,0.088102576
3745,15-11-2001,956.73822,16.51,2001,RDSB.L,0.161026983
3746,15-11-2001,241.901932,16.51,2001,BP.L,0.190089275
3747,15-11-2001,38.015999,16.51,2001,CNE.L,0.052594331
3748,15-11-2001,37.651478,16.51,2001,PMO.L,0.037306731
3749,15-11-2001,33.192802,16.51,2001,STL.OL,0.03130148
3750,15-11-2001,9.741097,16.51,2001,FP.PA,0.058157513
3751,15-11-2001,7.250126,16.51,2001,REP.MC,0.164941228
3752,15-11-2001,17.243952,16.51,2001,ENGI.PA,0.594898005
3753,15-11-2001,16.132689,16.51,2001,SLB.PA,0.064191993
3754,16-11-2001,1000.802063,16.86,2001,RDSB.L,0.188577835
3755,16-11-2001,247.561935,16.86,2001,BP.L,0.207751088
3756,16-11-2001,37.112999,16.86,2001,CNE.L,0.050714847
3757,16-11-2001,36.661102,16.86,2001,PMO.L,0.035325779
3758,16-11-2001,32.630215,16.86,2001,STL.OL,0.027085882
3759,16-11-2001,10.023446,16.86,2001,FP.PA,0.065045105
3760,16-11-2001,7.274132,16.86,2001,REP.MC,0.166910463
3761,16-11-2001,17.086681,16.86,2001,ENGI.PA,0.587576888
3762,16-11-2001,16.52928,16.86,2001,SLB.PA,0.069891813
3763,19-11-2001,995.551758,16.55,2001,RDSB.L,0.185295089
3764,19-11-2001,250.514984,16.55,2001,BP.L,0.216965959
3765,19-11-2001,38.5,16.55,2001,CNE.L,0.05360172
3766,19-11-2001,36.264378,16.55,2001,PMO.L,0.034532251
3767,19-11-2001,31.786339,16.55,2001,STL.OL,0.020762518
3768,19-11-2001,10.108153,16.55,2001,FP.PA,0.067111439
3769,19-11-2001,7.490196,16.55,2001,REP.MC,0.184634393
3770,19-11-2001,16.944628,16.55,2001,ENGI.PA,0.580964184
3771,19-11-2001,16.972923,16.55,2001,SLB.PA,0.076267866
3772,20-11-2001,1036.468872,18.82,2001,RDSB.L,0.210878454
3773,20-11-2001,259.866241,18.82,2001,BP.L,0.246146182
3774,20-11-2001,38.640999,18.82,2001,CNE.L,0.053895192
3775,20-11-2001,35.27401,18.82,2001,PMO.L,0.032551314
3776,20-11-2001,32.911522,18.82,2001,STL.OL,0.029193782
3777,20-11-2001,10.319916,18.82,2001,FP.PA,0.072277164
3778,20-11-2001,7.562216,18.82,2001,REP.MC,0.190542261
3779,20-11-2001,17.122194,18.82,2001,ENGI.PA,0.589230053
3780,20-11-2001,17.947617,18.82,2001,SLB.PA,0.090276203
3781,21-11-2001,1033.322144,18.44,2001,RDSB.L,0.208910967
3782,21-11-2001,258.143616,18.44,2001,BP.L,0.2407708
3783,21-11-2001,38.5,18.44,2001,CNE.L,0.05360172
3784,21-11-2001,34.679398,18.44,2001,PMO.L,0.03136197
3785,21-11-2001,32.911522,18.44,2001,STL.OL,0.029193782
3786,21-11-2001,10.432857,18.44,2001,FP.PA,0.075032235
3787,21-11-2001,7.533405,18.44,2001,REP.MC,0.188178867
3788,21-11-2001,17.639668,18.44,2001,ENGI.PA,0.613318966
3789,21-11-2001,17.998028,18.44,2001,SLB.PA,0.091000711
3790,22-11-2001,1042.762451,19.65,2001,RDSB.L,0.214813505
3791,22-11-2001,263.557495,19.65,2001,BP.L,0.257664592
3792,22-11-2001,38.987999,19.65,2001,CNE.L,0.054617431
3793,22-11-2001,35.27401,19.65,2001,PMO.L,0.032551314
3794,22-11-2001,33.75539,19.65,2001,STL.OL,0.035517086
3795,22-11-2001,10.581092,19.65,2001,FP.PA,0.078648264
3796,22-11-2001,7.778281,19.65,2001,REP.MC,0.208266273
3797,22-11-2001,17.44688,19.65,2001,ENGI.PA,0.604344499
3798,22-11-2001,18.266909,19.65,2001,SLB.PA,0.094865079
3799,23-11-2001,1034.371338,19.4,2001,RDSB.L,0.209566974
3800,23-11-2001,260.850525,19.4,2001,BP.L,0.249217601
3801,23-11-2001,40.028,19.4,2001,CNE.L,0.056782065
3802,23-11-2001,34.679398,19.4,2001,PMO.L,0.03136197
3803,23-11-2001,32.067627,19.4,2001,STL.OL,0.022870276
3804,23-11-2001,10.552857,19.4,2001,FP.PA,0.077959502
3805,23-11-2001,7.730267,19.4,2001,REP.MC,0.20432764
3806,23-11-2001,17.289612,19.4,2001,ENGI.PA,0.597023522
3807,23-11-2001,18.266909,19.4,2001,SLB.PA,0.094865079
3808,26-11-2001,1024.925903,18.66,2001,RDSB.L,0.20366123
3809,26-11-2001,252.237579,18.66,2001,BP.L,0.222341248
3810,26-11-2001,39.819,18.66,2001,CNE.L,0.056347057
3811,26-11-2001,34.679398,18.66,2001,PMO.L,0.03136197
3812,26-11-2001,31.786339,18.66,2001,STL.OL,0.020762518
3813,26-11-2001,10.22815,18.66,2001,FP.PA,0.070038633
3814,26-11-2001,7.629436,18.66,2001,REP.MC,0.19605638
3815,26-11-2001,17.177998,18.66,2001,ENGI.PA,0.591827783
3816,26-11-2001,17.611511,18.66,2001,SLB.PA,0.085445675
3817,27-11-2001,1027.023438,19.09,2001,RDSB.L,0.20497271
3818,27-11-2001,256.913116,19.09,2001,BP.L,0.236931074
3819,27-11-2001,38.084999,19.09,2001,CNE.L,0.052737946
3820,27-11-2001,33.292301,19.09,2001,PMO.L,0.028587495
3821,27-11-2001,32.067627,19.09,2001,STL.OL,0.022870276
3822,27-11-2001,10.129329,19.09,2001,FP.PA,0.067628004
3823,27-11-2001,7.514203,19.09,2001,REP.MC,0.18660371
3824,27-11-2001,16.741697,19.09,2001,ENGI.PA,0.57151755
3825,27-11-2001,17.947617,19.09,2001,SLB.PA,0.090276203
3826,28-11-2001,1021.779053,18.81,2001,RDSB.L,0.201693666
3827,28-11-2001,252.975876,18.81,2001,BP.L,0.224645074
3828,28-11-2001,37.806999,18.81,2001,CNE.L,0.052159323
3829,28-11-2001,33.292301,18.81,2001,PMO.L,0.028587495
3830,28-11-2001,32.067627,18.81,2001,STL.OL,0.022870276
3831,28-11-2001,10.065803,18.81,2001,FP.PA,0.066078357
3832,28-11-2001,7.562216,18.81,2001,REP.MC,0.190542261
3833,28-11-2001,17.106976,18.81,2001,ENGI.PA,0.58852164
3834,28-11-2001,17.930807,18.81,2001,SLB.PA,0.090034609
3835,29-11-2001,1019.68158,18.54,2001,RDSB.L,0.200382225
3836,29-11-2001,255.190598,18.54,2001,BP.L,0.231556025
3837,29-11-2001,37.254002,18.54,2001,CNE.L,0.051008328
3838,29-11-2001,33.292301,18.54,2001,PMO.L,0.028587495
3839,29-11-2001,32.630215,18.54,2001,STL.OL,0.027085882
3840,29-11-2001,10.122272,18.54,2001,FP.PA,0.067455856
3841,29-11-2001,7.490196,18.54,2001,REP.MC,0.184634393
3842,29-11-2001,17.015654,18.54,2001,ENGI.PA,0.584270513
3843,29-11-2001,17.64513,18.54,2001,SLB.PA,0.085928849
3844,30-11-2001,1015.486084,18.92,2001,RDSB.L,0.197758997
3845,30-11-2001,255.190598,18.92,2001,BP.L,0.231556025
3846,30-11-2001,36.491001,18.92,2001,CNE.L,0.049420235
3847,30-11-2001,33.292301,18.92,2001,PMO.L,0.028587495
3848,30-11-2001,32.630215,18.92,2001,STL.OL,0.027085882
3849,30-11-2001,10.058741,18.92,2001,FP.PA,0.065906088
3850,30-11-2001,7.538209,18.92,2001,REP.MC,0.188572944
3851,30-11-2001,17.122194,18.92,2001,ENGI.PA,0.589230053
3852,30-11-2001,17.813177,18.92,2001,SLB.PA,0.088344026
3853,03-12-2001,1016.534973,20.0,2001,RDSB.L,0.198414813
3854,03-12-2001,254.206299,20.0,2001,BP.L,0.22848456
3855,03-12-2001,34.686001,20.0,2001,CNE.L,0.045663348
3856,03-12-2001,32.697693,20.0,2001,PMO.L,0.027398159
3857,03-12-2001,33.192802,20.0,2001,STL.OL,0.03130148
3858,03-12-2001,10.291681,20.0,2001,FP.PA,0.071588402
3859,03-12-2001,7.706261,20.0,2001,REP.MC,0.202358406
3860,03-12-2001,16.767063,20.0,2001,ENGI.PA,0.572698362
3861,03-12-2001,18.687023,20.0,2001,SLB.PA,0.100902972
3862,04-12-2001,1021.779053,19.28,2001,RDSB.L,0.201693666
3863,04-12-2001,254.452316,19.28,2001,BP.L,0.229252246
3864,04-12-2001,34.754002,19.28,2001,CNE.L,0.045804884
3865,04-12-2001,33.292301,19.28,2001,PMO.L,0.028587495
3866,04-12-2001,34.036694,19.28,2001,STL.OL,0.037624964
3867,04-12-2001,10.5105,19.28,2001,FP.PA,0.07692625
3868,04-12-2001,7.850301,19.28,2001,REP.MC,0.214174141
3869,04-12-2001,16.493109,19.28,2001,ENGI.PA,0.559945539
3870,04-12-2001,18.905493,19.28,2001,SLB.PA,0.104042831
3871,05-12-2001,1031.224731,19.27,2001,RDSB.L,0.207599562
3872,05-12-2001,261.8349,19.27,2001,BP.L,0.252289304
3873,05-12-2001,32.783001,19.27,2001,CNE.L,0.041702486
3874,05-12-2001,33.688061,19.27,2001,PMO.L,0.029379095
3875,05-12-2001,34.317989,19.27,2001,STL.OL,0.039732774
3876,05-12-2001,10.806971,19.27,2001,FP.PA,0.084158333
3877,05-12-2001,7.907918,19.27,2001,REP.MC,0.218900516
3878,05-12-2001,16.843164,19.27,2001,ENGI.PA,0.576240937
3879,05-12-2001,20.065033,19.27,2001,SLB.PA,0.120707781
3880,06-12-2001,1011.290649,18.57,2001,RDSB.L,0.195135807
3881,06-12-2001,260.112366,18.57,2001,BP.L,0.246914205
3882,06-12-2001,44.882999,18.57,2001,CNE.L,0.066887152
3883,06-12-2001,34.679398,18.57,2001,PMO.L,0.03136197
3884,06-12-2001,34.036694,18.57,2001,STL.OL,0.037624964
3885,06-12-2001,10.799915,18.57,2001,FP.PA,0.08398621
3886,06-12-2001,7.907918,18.57,2001,REP.MC,0.218900516
3887,06-12-2001,16.477892,18.57,2001,ENGI.PA,0.559237173
3888,06-12-2001,19.913782,18.57,2001,SLB.PA,0.118533996
3889,07-12-2001,985.063599,17.81,2001,RDSB.L,0.178737384
3890,07-12-2001,252.237579,17.81,2001,BP.L,0.222341248
3891,07-12-2001,46.826,17.81,2001,CNE.L,0.070931271
3892,07-12-2001,37.255718,17.81,2001,PMO.L,0.036515131
3893,07-12-2001,33.47411,17.81,2001,STL.OL,0.033409388
3894,07-12-2001,10.64462,17.81,2001,FP.PA,0.080197959
3895,07-12-2001,7.787883,17.81,2001,REP.MC,0.209053934
3896,07-12-2001,16.366283,17.81,2001,ENGI.PA,0.554041666
3897,07-12-2001,19.325615,17.81,2001,SLB.PA,0.110080839
3898,10-12-2001,981.916504,18.03,2001,RDSB.L,0.176769667
3899,10-12-2001,250.514984,18.03,2001,BP.L,0.216965959
3900,10-12-2001,41.484001,18.03,2001,CNE.L,0.059812553
3901,10-12-2001,36.661102,18.03,2001,PMO.L,0.035325779
3902,10-12-2001,33.192802,18.03,2001,STL.OL,0.03130148
3903,10-12-2001,10.496387,18.03,2001,FP.PA,0.076581979
3904,10-12-2001,7.663047,18.03,2001,REP.MC,0.198813521
3905,10-12-2001,16.280035,18.03,2001,ENGI.PA,0.550026739
3906,10-12-2001,19.59449,18.03,2001,SLB.PA,0.11394512
3907,11-12-2001,986.112427,17.61,2001,RDSB.L,0.179393162
3908,11-12-2001,250.022797,17.61,2001,BP.L,0.215430109
3909,11-12-2001,41.415001,17.61,2001,CNE.L,0.059668938
3910,11-12-2001,36.264378,17.61,2001,PMO.L,0.034532251
3911,11-12-2001,33.75539,17.61,2001,STL.OL,0.035517086
3912,11-12-2001,10.552857,17.61,2001,FP.PA,0.077959502
3913,11-12-2001,7.792684,17.61,2001,REP.MC,0.209447765
3914,11-12-2001,16.188717,17.61,2001,ENGI.PA,0.545775798
3915,11-12-2001,19.308811,17.61,2001,SLB.PA,0.109839331
3916,12-12-2001,971.428223,18.13,2001,RDSB.L,0.170211885
3917,12-12-2001,249.53064,18.13,2001,BP.L,0.213894353
3918,12-12-2001,33.992001,18.13,2001,CNE.L,0.044218872
3919,12-12-2001,35.27401,18.13,2001,PMO.L,0.032551314
3920,12-12-2001,34.599281,18.13,2001,STL.OL,0.041840562
3921,12-12-2001,10.496387,18.13,2001,FP.PA,0.076581979
3922,12-12-2001,7.538209,18.13,2001,REP.MC,0.188572944
3923,12-12-2001,16.335844,18.13,2001,ENGI.PA,0.552624702
3924,12-12-2001,18.771057,18.13,2001,SLB.PA,0.102110712
3925,13-12-2001,953.591736,17.8,2001,RDSB.L,0.159059648
3926,13-12-2001,250.022797,17.8,2001,BP.L,0.215430109
3927,13-12-2001,33.992001,17.8,2001,CNE.L,0.044218872
3928,13-12-2001,35.27401,17.8,2001,PMO.L,0.032551314
3929,13-12-2001,33.47411,17.8,2001,STL.OL,0.033409388
3930,13-12-2001,10.249328,17.8,2001,FP.PA,0.070555247
3931,13-12-2001,7.418174,17.8,2001,REP.MC,0.178726362
3932,13-12-2001,16.56414,17.8,2001,ENGI.PA,0.563252101
3933,13-12-2001,19.006321,17.8,2001,SLB.PA,0.105491934
3934,14-12-2001,948.347351,18.54,2001,RDSB.L,0.155780604
3935,14-12-2001,248.054138,18.54,2001,BP.L,0.209286988
3936,14-12-2001,34.061001,18.54,2001,CNE.L,0.044362487
3937,14-12-2001,34.679398,18.54,2001,PMO.L,0.03136197
3938,14-12-2001,32.630215,18.54,2001,STL.OL,0.027085882
3939,14-12-2001,10.143451,18.54,2001,FP.PA,0.067972495
3940,14-12-2001,7.538209,18.54,2001,REP.MC,0.188572944
3941,14-12-2001,16.467747,18.54,2001,ENGI.PA,0.558764914
3942,14-12-2001,19.224791,18.54,2001,SLB.PA,0.108631793
3943,17-12-2001,965.129028,18.58,2001,RDSB.L,0.166273323
3944,17-12-2001,252.729752,18.58,2001,BP.L,0.223877054
3945,17-12-2001,33.785999,18.58,2001,CNE.L,0.043790104
3946,17-12-2001,34.679398,18.58,2001,PMO.L,0.03136197
3947,17-12-2001,32.911522,18.58,2001,STL.OL,0.029193782
3948,17-12-2001,10.552857,18.58,2001,FP.PA,0.077959502
3949,17-12-2001,7.687053,18.58,2001,REP.MC,0.200782756
3950,17-12-2001,17.061314,18.58,2001,ENGI.PA,0.58639603
3951,17-12-2001,19.409639,18.58,2001,SLB.PA,0.111288435
3952,18-12-2001,958.836121,18.51,2001,RDSB.L,0.162338692
3953,18-12-2001,252.975876,18.51,2001,BP.L,0.224645074
3954,18-12-2001,33.785999,18.51,2001,CNE.L,0.043790104
3955,18-12-2001,34.679398,18.51,2001,PMO.L,0.03136197
3956,18-12-2001,32.911522,18.51,2001,STL.OL,0.029193782
3957,18-12-2001,10.630503,18.51,2001,FP.PA,0.079853591
3958,18-12-2001,7.687053,18.51,2001,REP.MC,0.200782756
3959,18-12-2001,16.574284,18.51,2001,ENGI.PA,0.563724314
3960,18-12-2001,19.510477,18.51,2001,SLB.PA,0.112737682
3961,19-12-2001,954.640625,19.03,2001,RDSB.L,0.159715465
3962,19-12-2001,252.483582,19.03,2001,BP.L,0.22310889
3963,19-12-2001,32.674,19.03,2001,CNE.L,0.041475614
3964,19-12-2001,34.679398,19.03,2001,PMO.L,0.03136197
3965,19-12-2001,33.192802,19.03,2001,STL.OL,0.03130148
3966,19-12-2001,10.64462,19.03,2001,FP.PA,0.080197959
3967,19-12-2001,7.653442,19.03,2001,REP.MC,0.198025614
3968,19-12-2001,16.345985,19.03,2001,ENGI.PA,0.553096775
3969,19-12-2001,19.644913,19.03,2001,SLB.PA,0.114669801
3970,20-12-2001,942.054504,18.87,2001,RDSB.L,0.151846011
3971,20-12-2001,251.499313,18.87,2001,BP.L,0.220037518
3972,20-12-2001,32.674,18.87,2001,CNE.L,0.041475614
3973,20-12-2001,34.679398,18.87,2001,PMO.L,0.03136197
3974,20-12-2001,33.47411,18.87,2001,STL.OL,0.033409388
3975,20-12-2001,10.729326,18.87,2001,FP.PA,0.082264269
3976,20-12-2001,7.490196,18.87,2001,REP.MC,0.184634393
3977,20-12-2001,16.24452,18.87,2001,ENGI.PA,0.548373481
3978,20-12-2001,20.115446,18.87,2001,SLB.PA,0.121432318
3979,21-12-2001,986.112427,18.73,2001,RDSB.L,0.179393162
3980,21-12-2001,260.112366,18.73,2001,BP.L,0.246914205
3981,21-12-2001,32.605,18.73,2001,CNE.L,0.041331999
3982,21-12-2001,33.292301,18.73,2001,PMO.L,0.028587495
3983,21-12-2001,32.911522,18.73,2001,STL.OL,0.029193782
3984,21-12-2001,10.870501,18.73,2001,FP.PA,0.085708077
3985,21-12-2001,7.54781,18.73,2001,REP.MC,0.189360523
3986,21-12-2001,16.559063,18.73,2001,ENGI.PA,0.563015761
3987,21-12-2001,19.751862,18.73,2001,SLB.PA,0.116206876
3988,24-12-2001,997.649475,18.65,2001,RDSB.L,0.186606684
3989,24-12-2001,261.096588,18.65,2001,BP.L,0.249985431
3990,24-12-2001,32.605,18.65,2001,CNE.L,0.041331999
3991,24-12-2001,33.292301,18.65,2001,PMO.L,0.028587495
3992,24-12-2001,10.948143,18.65,2001,FP.PA,0.087602068
3993,24-12-2001,7.54781,18.65,2001,REP.MC,0.189360523
3994,24-12-2001,16.513405,18.65,2001,ENGI.PA,0.560890337
3995,24-12-2001,20.614315,18.65,2001,SLB.PA,0.128602081
3996,27-12-2001,1001.326782,18.87,2001,RDSB.L,0.188905914
3997,27-12-2001,262.327057,18.87,2001,BP.L,0.25382506
3998,27-12-2001,32.466999,18.87,2001,CNE.L,0.041044766
3999,27-12-2001,33.292301,18.87,2001,PMO.L,0.028587495
4000,27-12-2001,34.036694,18.87,2001,STL.OL,0.037624964
4001,27-12-2001,11.131674,18.87,2001,FP.PA,0.092079104
4002,27-12-2001,7.759075,18.87,2001,REP.MC,0.206690787
4003,27-12-2001,17.041025,18.87,2001,ENGI.PA,0.585451557
4004,27-12-2001,20.749598,18.87,2001,SLB.PA,0.130546373
4005,28-12-2001,1011.290649,19.77,2001,RDSB.L,0.195135807
4006,28-12-2001,264.295685,19.77,2001,BP.L,0.259968085
4007,28-12-2001,33.23,19.77,2001,CNE.L,0.04263286
4008,28-12-2001,32.697693,19.77,2001,PMO.L,0.027398159
4009,28-12-2001,34.599281,19.77,2001,STL.OL,0.041840562
4010,28-12-2001,11.322263,19.77,2001,FP.PA,0.096728313
4011,28-12-2001,7.864704,19.77,2001,REP.MC,0.215355632
4012,28-12-2001,17.249025,19.77,2001,ENGI.PA,0.595134158
4013,28-12-2001,21.612043,19.77,2001,SLB.PA,0.142941464
4014,31-12-2001,990.307556,19.35,2001,RDSB.L,0.18201616
4015,31-12-2001,262.819183,19.35,2001,BP.L,0.255360719
4016,31-12-2001,33.923,19.35,2001,CNE.L,0.044075254
4017,31-12-2001,33.292301,19.35,2001,PMO.L,0.028587495
4018,31-12-2001,11.322263,19.35,2001,FP.PA,0.096728313
4019,31-12-2001,7.864704,19.35,2001,REP.MC,0.215355632
4020,31-12-2001,17.249025,19.35,2001,ENGI.PA,0.595134158
4021,02-01-2002,994.50293,20.13,2002,RDSB.L,0.184639311
4022,02-01-2002,261.342712,20.13,2002,BP.L,0.250753451
4023,02-01-2002,37.254002,20.13,2002,CNE.L,0.051008328
4024,02-01-2002,34.282669,20.13,2002,PMO.L,0.030568431
4025,02-01-2002,34.599281,20.13,2002,STL.OL,0.041840562
4026,02-01-2002,11.124614,20.13,2002,FP.PA,0.091906883
4027,02-01-2002,7.720659,20.13,2002,REP.MC,0.203539487
4028,02-01-2002,16.82287,20.13,2002,ENGI.PA,0.575296232
4029,02-01-2002,19.971703,20.13,2002,SLB.PA,0.119366439
4030,03-01-2002,1009.19281,20.47,2002,RDSB.L,0.193824137
4031,03-01-2002,263.311401,20.47,2002,BP.L,0.256896666
4032,03-01-2002,35.52,20.47,2002,CNE.L,0.047399215
4033,03-01-2002,34.282669,20.47,2002,PMO.L,0.030568431
4034,03-01-2002,35.161873,20.47,2002,STL.OL,0.046056198
4035,03-01-2002,11.251672,20.47,2002,FP.PA,0.095006323
4036,03-01-2002,7.768678,20.47,2002,REP.MC,0.20747853
4037,03-01-2002,16.827946,20.47,2002,ENGI.PA,0.575532524
4038,03-01-2002,19.954796,20.47,2002,SLB.PA,0.119123451
4039,04-01-2002,1080.526733,21.2,2002,RDSB.L,0.238425566
4040,04-01-2002,262.327057,21.2,2002,BP.L,0.25382506
4041,04-01-2002,30.639999,21.2,2002,CNE.L,0.037242089
4042,04-01-2002,36.264378,21.2,2002,PMO.L,0.034532251
4043,04-01-2002,34.599281,21.2,2002,STL.OL,0.041840562
4044,04-01-2002,11.272851,21.2,2002,FP.PA,0.095522961
4045,04-01-2002,7.461386,21.2,2002,REP.MC,0.182271082
4046,04-01-2002,16.584431,21.2,2002,ENGI.PA,0.564196666
4047,04-01-2002,20.276094,21.2,2002,SLB.PA,0.123741157
4048,07-01-2002,997.649475,21.08,2002,RDSB.L,0.186606684
4049,07-01-2002,261.588715,21.08,2002,BP.L,0.251521093
4050,07-01-2002,44.051998,21.08,2002,CNE.L,0.065157525
4051,07-01-2002,35.669765,21.08,2002,PMO.L,0.033342904
4052,07-01-2002,34.317989,21.08,2002,STL.OL,0.039732774
4053,07-01-2002,11.131674,21.08,2002,FP.PA,0.092079104
4054,07-01-2002,6.875613,21.08,2002,REP.MC,0.134219579
4055,07-01-2002,16.249594,21.08,2002,ENGI.PA,0.548609681
4056,07-01-2002,20.63122,21.08,2002,SLB.PA,0.128845041
4057,08-01-2002,982.44104,21.03,2002,RDSB.L,0.177097632
4058,08-01-2002,256.913116,21.03,2002,BP.L,0.236931074
4059,08-01-2002,43.426998,21.03,2002,CNE.L,0.063856664
4060,08-01-2002,37.255718,21.03,2002,PMO.L,0.036515131
4061,08-01-2002,35.161873,21.03,2002,STL.OL,0.046056198
4062,08-01-2002,11.068142,21.03,2002,FP.PA,0.090529311
4063,08-01-2002,6.779586,21.03,2002,REP.MC,0.126342395
4064,08-01-2002,16.031448,21.03,2002,ENGI.PA,0.538454774
4065,08-01-2002,20.293013,21.03,2002,SLB.PA,0.123984317
